composite_name,latitude,longitude
Maine > South Freeport Boulders,43.825168000000005,-70.11285000000001
Maine > South Turner Mountain Boulder,45.93012,-68.85206
Maine > Sugarloaf Region Boulders,45.07815,-70.20920000000001
Maine > Swan's Island,44.14012,-68.43278
Maine > Ten Degree Wall,44.78846272727273,-70.70033818181818
Maine > Thunder Hole,44.32054,-68.18868
Maine > Tracy Shore Boulder,43.87259,-69.5643
Maine > Tumble Down Dick Mt.,44.40597666666667,-70.94092500000001
Maine > Tumbledown Mtn Bouldering,44.74275,-70.556255
Maine > Tumbledown Mtn Rock,44.73159,-70.55976
Maine > Twitchell Pond,44.35723,-70.68142
Maine > Valley Cove,44.31117,-68.32016
Maine > Whiskeag Crag,43.93005,-69.8355
Maine > ZZTemp Holding,43.4764,-68.58897
Maine > holding,46.62872,-68.73123
Maryland > 340 Boulder,39.3327,-77.68759
"Maryland > Acre Bouldering, The",39.51087,-77.47042
Maryland > Alberton,39.31613166666667,-76.79908999999999
Maryland > Alien Crag,39.50203,-76.42914
Maryland > Angler's Inn Rock,38.98237,-77.23099
Maryland > Argo Rock,39.55898,-77.59873
Maryland > Balcony Jr.,39.32429,-77.72177
Maryland > Balcony Rock,39.3249,-77.7178
Maryland > Balcony Rock Boulders,39.32458,-77.71604
"Maryland > Beached Wall Boulder, The",39.24743,-76.76354
Maryland > Bee Sting Wall,39.67139,-78.78876
Maryland > Below Breakaway,39.63592,-76.41161
Maryland > Biceps Wall,39.6359,-76.4121
Maryland > Big Big Roof,39.58529,-77.45317
Maryland > Bloede Dam Crag,39.24628,-76.7615
Maryland > Bloede's Dam,39.2467,-76.76109
Maryland > Blue Ridge Summit Overlook,39.64997,-77.45127
Maryland > Blue Ridge Summit/Hog Rock Parking Boulders,39.64778,-77.45612
"Maryland > Bonus Wall, The",39.62462,-76.71046
"Maryland > Boulders, The",39.52695,-79.40186
Maryland > Boy Scout Ledges,39.26238,-77.39371
Maryland > Breakaway Wall,39.6355,-76.41241
Maryland > Bug Valley,39.32858,-77.72849
"Maryland > Bulges, The",38.993430000000004,-77.24595
Maryland > Bullfrog Boulder,39.63727,-77.46686
Maryland > Bunker Hill,39.61299,-76.67535
Maryland > Buzzards Rock,39.247,-76.7538
Maryland > C&O Stage,38.98309,-77.23149
Maryland > Canyon Overlook,39.69823,-78.66619
Maryland > Castle Rock,39.26245,-77.39413
Maryland > Chapel,39.34629,-76.6211
Maryland > Chestnut Hill,39.3191,-77.7328
Maryland > Chimney Rock,39.626396666666665,-77.43462666666666
Maryland > Christine Rock,39.4854,-76.43165
Maryland > Chuck Wall,39.66358,-78.77869
Maryland > Cliff Trail Boulders,39.62949,-77.46808
Maryland > Concave Boulder,39.6382,-77.4756
Maryland > Conservation Queen,39.215,-77.08488
Maryland > Crag X,38.97911,-77.23665
Maryland > Crystal Ball Boulder,39.3003,-76.6296
Maryland > Cumber Honey Wall,39.6645,-78.7785
Maryland > Cunningham Falls,39.6343425,-77.46684
Maryland > Cupids Bower,38.98119,-77.23049
Maryland > Curtain Call Boulder,39.02214,-76.99567
"Maryland > Dam Boulder, The",39.70117,-78.66301
Maryland > Dan's Rock,39.58155,-78.89771
Maryland > Devil's Kitchen,39.26051428571429,-77.39276428571429
"Maryland > Dome, The",38.9698,-77.1835
Maryland > Downstream Crag,38.97187,-77.20626
Maryland > Dr. Jack Gorge,39.63325,-76.09686
Maryland > Dragon Scale,39.35754,-76.95499
Maryland > Drowning Boulder,39.3003,-76.6296
Maryland > Earth Buttress,39.67027,-78.77934
Maryland > East Face,38.9698,-77.1835
Maryland > Easter Egg Rocks,38.97465,-77.20635
"Maryland > Easy Boulder, The",39.11332,-76.8702
Maryland > Eden Brook,39.1666,-76.87397
Maryland > Epitaph Wall,39.6359,-76.4121
Maryland > Erebor,39.35754,-76.9354
Maryland > Evart's Wall,39.69762,-78.66676
Maryland > Faint's Roof,39.57307,-77.59736
Maryland > Fin Rock,39.55775,-77.59873
"Maryland > Fin, The",39.61821,-76.69028
Maryland > Fisherman's,39.46594,-76.97047
Maryland > Fox Hill Crag,39.43431,-76.45675
"Maryland > Fox's Den, The",39.486,-76.43049
Maryland > Friction Wall,39.2642,-76.7914
Maryland > Front Porch,39.6633,-78.77918
Maryland > Funland,39.6633,-78.7791
Maryland > Future Roof,39.651650000000004,-77.4575
Maryland > Gateway Trail Boulders,39.62149,-77.43276
Maryland > Gathland,39.4238,-77.63878
"Maryland > General Boulder, The",39.64057,-77.45829
Maryland > Giggling Boulders,39.31929,-77.73584
Maryland > Glacier Boulder,39.64449,-77.45757
Maryland > Gorsuch Switch,39.35881,-76.93648
Maryland > Grassy Knoll Boulder,39.32488,-77.71866
"Maryland > Great Boulder, The",39.11322,-76.87019
Maryland > Green Wall,39.67239,-78.78836
Maryland > Grimhold Boulder,39.36076,-76.95147
Maryland > Hades Heights,38.97563,-77.20694
Maryland > Halloween Boulder,39.3003,-76.6296
Maryland > Hancock Aqueducts,39.69483,-78.15471
Maryland > Hidden Slabs,38.97593,-77.20615
Maryland > Highlands,39.32602,-77.7205
Maryland > Hog Rock,39.6428,-77.45859
Maryland > Hollowdays,39.50592,-76.43125
Maryland > Honey GoGo Boulder,39.43529,-76.45504
"Maryland > Horizontal Boulder, The",39.11329,-76.87034
Maryland > Hot Spot Boulder,39.50604,-76.43118
Maryland > Howling Wall,39.6639,-78.77867
Maryland > Ilchester,39.2506,-76.7627
Maryland > Jam Box,38.97445,-77.20614
Maryland > Jefferson Rock,39.32256,-77.73333
Maryland > Jesus Overlook,39.57292,-77.59752
Maryland > Jim Pick Wall,39.6641,-78.77868
"Maryland > Johns Hopkins University, The",39.32912,-76.61848
Maryland > Jungle Cliffs,38.97557,-77.20599
Maryland > Jupiter Buttress,39.67071,-78.77968
Maryland > King and Queen Seat,39.6359,-76.412
Maryland > Kings Contrivance,39.15927,-76.86216
"Maryland > Knob, Rocky Island, The",38.99301,-77.24732
"Maryland > LCL Boulder, aka Not too Lowball",39.50538,-76.43083
Maryland > Land of First Light,39.33006,-77.72035
Maryland > Land of Last Light,39.33905,-77.72161
Maryland > Leakin Park,39.30538,-76.69568
"Maryland > Ledges, The",39.52627,-79.40126
Maryland > Left Fork Rocks,39.53467,-77.472785
Maryland > Levitation Boulders,39.361243333333334,-76.96363
Maryland > Liberty Reservoir Oakland Road,39.41886,-76.86685
Maryland > Linganore-Bartonsville,39.41657,-77.30227
Maryland > Little Gunpowder Falls Crag,39.47704,-76.41564
Maryland > Loch Raven Reservoir,39.27267,-76.60488
Maryland > Long Wall,39.02251,-76.99489
Maryland > Lotus Boulder,39.63848,-77.46679
Maryland > Loudon Heights,39.32086375,-77.719795
Maryland > Lower Falls Trail Boulders,39.6306,-77.46718
Maryland > Lower King and Queen Seat Bouldering,39.63584,-76.41179
Maryland > Lower Overlook,39.5728,-77.59762
Maryland > Lower Westview Slabs,39.2629,-77.39509
Maryland > Main Cliffs,38.9698,-77.1835
"Maryland > Main Wall, The",39.46687,-76.96974
Maryland > Mam Cliffs,38.9698,-77.1835
Maryland > Mark's Wall,39.67261,-78.78799
Maryland > Mars Buttress,39.67053,-78.77946
"Maryland > Maryland Heights, MD",39.32455375,-77.72548499999999
Maryland > Mason-Dixon Arch,39.61767,-75.94631
Maryland > Mather Gorge Maryland - Greek Wall Area,38.98672,-77.24592
Maryland > Mather Gorge Maryland - The Atrium Area,38.982,-77.227
Maryland > Mather Gorge Maryland - Trojan Wall Area,38.99024,-77.24825
Maryland > Mercury buttress,39.66965,-78.77902
Maryland > Middle Earth,39.26161,-77.3946
Maryland > Mini-amp wall,39.67063,-78.77956
Maryland > Moe's Cut,39.57566,-77.46422
Maryland > Moonshine buttress,39.66926,-78.77879
Maryland > Nathaniel's Place,39.50473,-77.47952
Maryland > Neptune Buttress,39.67125,-78.78019
"Maryland > Nest, The",39.356065,-76.960275
Maryland > Nixon's Other Nose,39.55881,-77.59876
Maryland > North Bank - Anklebiter Boulder,39.02961,-77.00384
Maryland > North Bank - Chaos Roof Area AKA Snowflake Boulder,39.0297525,-77.00371874999999
Maryland > North Bank - Crack Line Boulder,39.02993,-77.00379
Maryland > North Bank - Hobo Cave Area,39.02917,-77.00279
Maryland > North Bank - Pyramid Boulder,39.0296,-77.00374
Maryland > North Bank - Suspended Boulder,39.02949,-77.00374
Maryland > North Bank - Tree Hugger Boulder,39.02858,-77.00101
Maryland > North Bank - Tulip Area,39.03,-77.0038
Maryland > North Bank - Uphill Slab,39.02998,-77.00408
"Maryland > North Wall, Rocky Island",38.99484,-77.2484
Maryland > North side of river,39.159976666666665,-76.85164666666667
Maryland > One Pitch Wonder Wall,39.663,-78.779
Maryland > Osprey Buttress,39.63755,-77.47547
Maryland > Outlook Rocks,38.97605,-77.20651
Maryland > Outlying Area,39.32636,-77.71418
Maryland > Overlook,39.6642,-77.5359
"Maryland > Overlook, The",39.61394,-76.65151
Maryland > PD Quarry,39.61719,-76.12907
"Maryland > Painted Wall, The",39.24737,-76.76307
Maryland > Parking Lot Boulder,39.63402,-76.41694
Maryland > Parking Lot Boulders,38.97548,-77.20661
Maryland > PeeWee Tower,39.55857,-77.59874
Maryland > Pillar  2 (Shepherdstown Pillar),39.43391,-77.79895
"Maryland > Pillar, The",39.26214,-77.39332
Maryland > Pinnacle,39.6358,-76.412
Maryland > Pluto Buttress,39.6704,-78.78049
Maryland > Porcupine Tree Area,39.49598,-79.41857
Maryland > Positive Systems Boulder,39.50503,-76.43055
Maryland > Prettyboy Reservoir,39.62321,-76.68527
Maryland > Purple Horse Area,38.98159,-77.24035
Maryland > Purple Trail Boulders,39.63603666666666,-76.41241666666667
Maryland > Quartz Crown,39.21506,-77.08487
Maryland > Quartz Guard,39.21514,-77.08484
Maryland > Rachel's Cairn,39.21554,-77.08487
Maryland > Rapid Rock Hollow,39.62022,-76.69028
Maryland > Raven Rocks,39.619,-76.651
Maryland > Reality Island area,38.97742,-77.20995
"Maryland > Reservoir Wall, The",39.62393,-76.70977
Maryland > Ridge Rocks,39.55055,-77.45951
Maryland > Right Fork Rocks,39.54157,-77.46518
Maryland > River Wall,39.3188,-77.7426
Maryland > Riverview Wall,39.15962,-76.85362
"Maryland > Rocky Islands, The",38.99384,-77.24817250000001
"Maryland > Salad Bar, The",38.97383,-77.20754
Maryland > Sasquatch Roof,39.6372,-77.46826
Maryland > Saturn Buttress,39.67085,-78.77981
Maryland > Sci-fi Wall,39.67098,-78.77991
Maryland > Sellinger School of Business,39.34667,-76.62125
Maryland > Shadow Rock,38.9698,-77.1835
Maryland > Shenandoah Boulders,39.31888,-77.74203499999999
Maryland > Shenandoah St,39.32218,-77.73329
Maryland > Shepherdstown Crag,39.44,-77.79649
"Maryland > Sherwin Island, Cupids Bower",38.98169,-77.23187
Maryland > Sick Bay Boulder,39.6372,-77.46826
Maryland > Sidewinder Wall,39.6642,-77.5359
Maryland > Sisters' Corner and Ampitheater Area,39.66612,-78.77856
Maryland > Skink Rock,39.3273,-77.72783
Maryland > Slumberous Hollow Boulder,39.50584,-76.43137
Maryland > Smoke 'n' Ash Boulder,39.63445,-76.41199
Maryland > Solar System area,39.67042,-78.77938
Maryland > South Bank - Dirty Ernie,39.02901,-77.00271
Maryland > South Bank - Foam Pit,39.02928,-77.00353
Maryland > South Bank - Pipeline Area,39.02964,-77.00404
Maryland > South Bank - Psicobranch,39.02945,-77.00365
Maryland > South Bank - Roof Area,39.02972,-77.00438
Maryland > South Bank - The Cracks,39.02888,-77.0034
Maryland > South Bank - Tick Area,39.02946,-77.00371
Maryland > South Bank Falls,39.02956,-77.00379
"Maryland > South End, The",39.55738,-77.59861
Maryland > Spitzbergen,38.98272,-77.24336
Maryland > Spot Rock Park,39.616,-76.12458
Maryland > Stone Fort Wall,39.327455,-77.728895
Maryland > Stoned Sphere Boulder,39.50529,-76.43118
Maryland > Streamside,39.46695,-76.96996
Maryland > Summer Boulder,39.3003,-76.6296
Maryland > Sunset Wall,39.558,-77.59878
Maryland > Thurmont Vista Boulders/Static Boulders,39.64784,-77.44235499999999
Maryland > Thurmont Watershed Area,39.60998615384616,-77.43908615384615
"Maryland > Tiers, The",39.32016,-77.72266
Maryland > TimBarb Buttress,39.67139,-78.78876
Maryland > Tower of Babylon,39.57568,-77.59644
Maryland > Turkey Island,38.9718,-77.2114
Maryland > Underground Railroad,39.32415,-77.72256
"Maryland > Underlook, The",39.61491,-76.65157
Maryland > Upper Potomac Area,39.330255,-77.733165
Maryland > Upper West View / Sunset Wall,39.26262,-77.39473
Maryland > Uranus area,39.67116,-78.78008
"Maryland > Vaso Island, North Face",38.97502,-77.20803
Maryland > Venus buttress,39.6701,-78.77923
Maryland > Victory Boulder,39.15973,-76.85347
Maryland > WV Pillar,39.32068,-77.72717
Maryland > Warfare Boulder,39.63451,-77.46721
Maryland > Warship Satan Boulder,39.42126,-76.50207
Maryland > Wave and J Walls,39.50802,-77.46922
Maryland > Way Down Rocks,39.515550000000005,-77.46718
Maryland > West View Parking Lot Boulders,39.26235,-77.39624
Maryland > Weverton Cliff,39.33231,-77.67658
Maryland > White Rocks,39.4266,-77.42559
Maryland > White Rocks Bouldering,39.284355,-77.39853666666667
Maryland > Wincopin Quarries,39.14438,-76.83492
"Maryland > Wishing Boulder, The",39.3003,-76.6296
Maryland > Wolf Rock,39.633871428571425,-77.43765142857144
Maryland > Woodstock Rock,39.3313,-76.8728
Maryland > Yogurt Block,39.36241,-76.9058
"Massachusetts > 1,000 Acre Swamp",42.06729,-73.19836
Massachusetts > Amherst College,42.37186,-72.517
"Massachusetts > Area 69, Beford, MA",42.47001,-71.30431
Massachusetts > Ashby Trap Falls,42.68113,-71.80933
"Massachusetts > Assonet Ledge, The",41.76351666666667,-71.08887333333332
Massachusetts > Auburn Ice Canyon,42.213,-71.81358
Massachusetts > Ayer Boulders,42.5703825,-71.5671825
Massachusetts > Barre Bluff,42.38094,-72.11875
Massachusetts > Battleship Rock,42.12185,-72.38796
Massachusetts > Beebe Woods,41.561695,-70.63150999999999
Massachusetts > Beverly High School,42.564526666666666,-70.88108333333334
Massachusetts > Bolton/Lancaster,42.408019230769234,-71.64694461538463
Massachusetts > Borderland State Park Easton,42.066697142857144,-71.16401142857143
Massachusetts > Boulder Brook Reservation,42.316125,-71.309215
Massachusetts > Brewster Beachside Boulder,41.75934,-70.11786
Massachusetts > Burlington Landlocked Forest,42.477835,-71.22415000000001
Massachusetts > Cape Ann,42.616056244635196,-70.69468469957081
Massachusetts > Castle Hill,42.4881,-71.0465
Massachusetts > Catrock Park,42.39317,-71.2779
Massachusetts > Cavern Rock Park,42.203390000000006,-70.93238000000001
Massachusetts > Chapel Ledge,42.4836,-72.762
Massachusetts > Charlemont,42.721882,-72.781484
Massachusetts > Chelmsford Lime Quarry,42.5921,-71.369
Massachusetts > Chelmsford Thanksgiving Ground Forest,42.56508,-71.34062
Massachusetts > Clark Crag,42.70101,-73.21933
Massachusetts > Clark Park,42.4809,-70.9294
Massachusetts > Coggshall Park,42.56173,-71.80124
Massachusetts > College Rock,42.1945,-71.4998
Massachusetts > Crow Hill and Leominster Area,42.516099090909094,-71.84778454545454
Massachusetts > Cuttyhunk,41.412146666666665,-70.94427
Massachusetts > Danforth Falls,42.405375,-71.57777
Massachusetts > Den Rock Park,42.679987,-71.136604
Massachusetts > Devil's Rock,42.12596,-71.16296
Massachusetts > Dirty Loo,42.4046,-71.12293
Massachusetts > Doane Boulder,41.8444,-69.9578
Massachusetts > Douglas State Forest,42.039073125,-71.793200625
Massachusetts > Drummer Boy Park Boulder,41.75181,-70.12039
Massachusetts > Dry Hill,42.14418,-73.23552
Massachusetts > Echo Bridge,42.3152,-71.22652
Massachusetts > Farley Ledge,42.596776,-72.44226
Massachusetts > Fort Devens,42.54819,-71.60401
Massachusetts > Franklin Park,42.300165,-71.10166000000001
Massachusetts > Gilbert Hills State Park,42.05757594594595,-71.28022783783784
"Massachusetts > God’s Acre, Worcester",42.25795333333333,-71.86216333333333
Massachusetts > Greater Boston Boulders,42.434925,-71.08087
Massachusetts > Hammond Pond,42.29136305555556,-71.15785055555556
Massachusetts > Hanging Mountain,42.07529666666667,-73.06773166666666
Massachusetts > Happy Valley and The Hideaway,42.74498125,-73.14519375
Massachusetts > Harold A. King Forest,42.487503333333336,-70.92936
Massachusetts > Harrrvard Yarrrd,42.50996,-71.58682
Massachusetts > Hemlock Hill in the Arnold Arboretum,42.29688,-71.12187
Massachusetts > Hokum Rock,41.7331,-70.1761
Massachusetts > Holyoke Range,42.270975,-72.59414
Massachusetts > Hopkinton State Park,42.2585,-71.5187
Massachusetts > House Rock,42.2144,-70.9456
"Massachusetts > Ice Glutch, The",42.16511,-73.3052
Massachusetts > Inter Lochen Park,42.09754,-71.14332
Massachusetts > Jenkins' Boulder,42.61891,-71.09509
Massachusetts > Joe's Rock,42.0268,-71.4053
Massachusetts > Kenmore Walls aka Back Bay Fens,42.344355,-71.0978025
Massachusetts > King Philip Rock,42.07812,-71.18399
"Massachusetts > Knob, The",41.54321,-70.65709
Massachusetts > Langlee Island,42.26058,-70.88709
Massachusetts > Little Island,41.60882,-70.65093
Massachusetts > Lowell-Dracut-Tyngsboro State Forest,42.65712,-71.36827
Massachusetts > Lynn Woods,42.49724932307693,-70.99424098461539
Massachusetts > Manomet Point Bouldering,41.92377,-70.54018
Massachusetts > Marblehead,42.50588555555556,-70.83766444444444
Massachusetts > Martha's Vineyard,41.380375,-70.742245
Massachusetts > Menotomy Rocks Park,42.41138,-71.16736666666667
Massachusetts > Middlesex Fells,42.43210581818182,-71.09307472727274
Massachusetts > Milford Bouldering,42.166851666666666,-71.51390083333334
Massachusetts > Monroe State Forest,42.7207375,-72.9898075
Massachusetts > Mormon Hollow,42.5692,-72.4608
Massachusetts > Mount Hood,42.45293,-71.03798
Massachusetts > Mount Sugarloaf,42.47025,-72.59209
Massachusetts > Mount Tom State Reservation,42.25323,-72.64404
Massachusetts > Mt. Madison,42.33113,-71.09155
Massachusetts > Mt. Watatic,42.69817,-71.9013
Massachusetts > Nauset MiddleSchool Boulder,41.78143,-69.98964
Massachusetts > Needham Town Forest,42.267778,-71.25285799999999
Massachusetts > Neverland,42.51999857142857,-72.49444142857143
Massachusetts > Nickerson State Park,41.76086,-70.0298
Massachusetts > Nira Rock,42.3253,-71.10975
Massachusetts > Peddocks Island,42.2928,-70.93914
Massachusetts > Peter's Hill,42.260325,-71.3755725
Massachusetts > Phillips Square,42.35215,-71.06115
Massachusetts > Pine Banks Park,42.441985,-71.065055
Massachusetts > Plymouth Pinehills,41.91634,-70.59071
Massachusetts > Ponkapoag Pond,42.20222666666667,-71.09421666666667
Massachusetts > Puddingstone Boulder,42.33281,-71.10447
Massachusetts > Puffer's Pond,42.4159,-72.51898
Massachusetts > Quincy Quarries,42.2442852631579,-71.03553157894737
Massachusetts > Race Brook Falls *Lower Falls*,42.0895,-73.42085
Massachusetts > Rattlesnake Rocks,42.232055555555554,-71.03938555555555
Massachusetts > Roadside Crag,42.568,-72.47491
Massachusetts > Robert Frost Rock,42.41788,-72.51575
Massachusetts > Rock Don,42.47722,-71.4518
Massachusetts > Rock House Reservation,42.2688,-72.19710666666667
Massachusetts > Rocky Woods,42.212393,-71.277736
Massachusetts > Rollstone Boulder,42.58665,-71.80591
Massachusetts > Rose Ledge,42.6105,-72.4711
Massachusetts > Route 9 Boulder,42.31848,-71.18953
Massachusetts > Sampson's Pebble,42.31903,-72.00729
"Massachusetts > Sanctuary, The",42.5939,-72.4343
Massachusetts > Sarah Doublet forest,42.50834,-71.45795
Massachusetts > Savin Hill,42.31056,-71.04958
Massachusetts > Scotland Boulder aka Haystack Boulder,42.7815,-70.9222
Massachusetts > Sherrin Woods,42.26891,-71.12368
Massachusetts > Shining Rock,42.3991,-71.8259
Massachusetts > Sippican Harbor,41.7062,-70.76576
Massachusetts > Stickney's Boulder,42.7557,-71.0107
Massachusetts > Stony Brook Reservation,42.251245000000004,-71.1371875
Massachusetts > Sunbowl,42.45498,-72.55399
Massachusetts > Sunset Bay Boulder,42.55418,-71.3415
Massachusetts > Tatnuck Boulder,42.28686,-71.86406
Massachusetts > Temp Area,41.386984999999996,-70.63736
Massachusetts > Temp Area 2,41.38698,-70.6373
Massachusetts > Tippling Rock,42.35562,-71.44265
Massachusetts > Tivnan Park Boulders,42.25612,-71.75341
"Massachusetts > Townsend, MA Bouldering",42.695041304347825,-71.73508347826088
Massachusetts > Tufts University,42.40862,-71.1218
Massachusetts > Tyngsborough Quarry,42.6734,-71.4221
Massachusetts > Upton Bouldering,42.18675833333334,-71.56413555555555
Massachusetts > Wachusett Mountain Area,42.490935,-71.885385
Massachusetts > Waitts Mountain,42.415495,-71.04767000000001
Massachusetts > West Dell,42.53507,-72.42256
